-3.917329956584661432e-02,-4.327062228654124376e-02,-5.643994211287972629e-03,-6.367583212735165865e-03
-3.729196816208393828e-02,-4.544138929088277490e-02,-9.985528219971062658e-03,-6.078147612156296897e-03
-3.844971056439941415e-02,-4.471780028943559554e-02,-5.354558610709131417e-03,-1.056439942112880059e-02
-4.004160636758322123e-02,-4.196816208393631953e-02,-8.827785817655559031e-03,-9.696092619392186751e-03
-4.090991316931982813e-02,-4.167872648335745056e-02,-6.946454413892910740e-03,-6.801736613603476256e-03
3.333031837916061724e-02,4.992764109985528553e-02,9.985528219971062658e-03,1.534008683068019407e-02
3.144898697539796895e-02,5.296671490593343745e-02,9.261939218523862483e-03,1.374819102749638700e-02
3.217257597684514137e-02,5.195369030390739606e-02,9.261939218523890238e-03,5.209840810419696933e-03
5.127532561505063202e-02,-1.534008683068016632e-02,1.085383502170766956e-02,-2.315484804630965621e-03
5.142004341534006651e-02,-1.389290882778580760e-02,8.248914616497848851e-03,-4.630969609261945119e-03
5.170947901591896323e-02,-1.490593342981186287e-02,8.104196816208386611e-03,-1.013024602026041388e-03
-5.263205499276410460e-02,4.341534008683173296e-04,-1.649782923299566995e-02,-8.683068017366207814e-04
-5.234261939218523563e-02,-7.235890014471724196e-04,-1.476121562952244226e-02,1.447178002894344839e-04
3.275144717800287930e-02,-5.137481910274963731e-02,4.486251808972524513e-03,-8.104196816208393550e-03
3.333031837916061724e-02,-5.137481910274963731e-02,7.235890014471779708e-03,-7.380607814761214192e-03
-2.831946454413894476e-02,5.528219971056441695e-02,-4.052098408104193306e-03,1.186685962373371095e-02
-2.817474674384951028e-02,5.484804630969611350e-02,-3.328509406657020886e-03,1.302460202604921458e-02
