5.239052356758719386e-02,4.410624374353411259e-03,6.036939210023350988e-03,-1.829375518188902650e-04
5.239052356758719386e-02,-7.116270765754884042e-04,7.134564520936692578e-03,-1.646437966369998507e-03
5.184171091213052307e-02,-6.199753631142168597e-03,7.866314728212253637e-03,-1.646437966370012385e-03
5.129289825667385228e-02,-1.095612997843330161e-02,9.878627798220046552e-03,-3.109938380921106749e-03
5.037821049757940095e-02,-1.681013163663776233e-02,1.006156535003893682e-02,-5.488126554566680193e-03
4.946352273848494963e-02,-2.266413329484222305e-02,7.317502072755582843e-03,-5.305189002747789928e-03
4.671945946120162341e-02,-2.851813495304668378e-02,8.598064935487814697e-03,-5.854001658204460723e-03
4.470714639119383049e-02,-3.254276109306224879e-02,9.878627798220046552e-03,-7.683377176393356434e-03
4.452420883937494023e-02,-3.601857457762114301e-02,5.671064106385570458e-03,-4.939313899110016337e-03
4.324364597664270837e-02,-3.857970030308559978e-02,6.768689417298912048e-03,-7.134564520936685639e-03
4.086545780299716268e-02,-4.059201337309337881e-02,6.219876761842241253e-03,-9.695690246401142409e-03
3.867020718117047950e-02,-4.388488930583338971e-02,4.024626140015558073e-03,-8.415127383668917493e-03
3.574320635206826302e-02,-4.534838972038450489e-02,5.122251450928899663e-03,-1.134212821277114785e-02
3.391383083387936037e-02,-4.992182851585674069e-02,3.658751036377777544e-03,-8.781002487306691084e-03
3.098683000477711613e-02,-5.230001668950230720e-02,6.036939210023350988e-03,-7.683377176393356434e-03
2.842570427931268018e-02,-5.504407996678564730e-02,6.402814313661131518e-03,-8.049252280031130025e-03
2.623045365748599700e-02,-5.650758038133676248e-02,4.573438795472228868e-03,-9.146877590944464675e-03
2.257170262110821946e-02,-5.833695589952565819e-02,4.939313899110009398e-03,-8.781002487306691084e-03
1.799826382563596283e-02,-5.980045631407677337e-02,3.475813484558915034e-03,-8.232189831850027228e-03
1.433951278925818529e-02,-6.217864448772233293e-02,2.927000829102216484e-03,-8.049252280031136964e-03
9.949011545604846685e-03,-6.419095755773011891e-02,1.829375518188874894e-03,-6.768689417298912048e-03
